Region,Region code,Postcode
VIC major urban - capital city,23,"8,914"
VIC major urban - capital city,23,"8,915"
VIC major urban - capital city,23,"8,916"
VIC major urban - capital city,23,"8,917"
VIC major urban - capital city,23,"8,918"
VIC major urban - capital city,23,"8,919"
VIC major urban - capital city,23,"8,920"
VIC major urban - capital city,23,"8,921"
VIC major urban - capital city,23,"8,922"
VIC major urban - capital city,23,"8,923"
VIC major urban - capital city,23,"8,924"
VIC major urban - capital city,23,"8,925"
VIC major urban - capital city,23,"8,926"
VIC major urban - capital city,23,"8,927"
VIC major urban - capital city,23,"8,928"
VIC major urban - capital city,23,"8,929"
VIC major urban - capital city,23,"8,930"
VIC major urban - capital city,23,"8,931"
VIC major urban - capital city,23,"8,932"
VIC major urban - capital city,23,"8,933"
VIC major urban - capital city,23,"8,934"
VIC major urban - capital city,23,"8,935"
VIC major urban - capital city,23,"8,936"
VIC major urban - capital city,23,"8,937"
VIC major urban - capital city,23,"8,938"
VIC major urban - capital city,23,"8,939"
VIC major urban - capital city,23,"8,940"
VIC major urban - capital city,23,"8,941"
VIC major urban - capital city,23,"8,942"
VIC major urban - capital city,23,"8,943"
VIC major urban - capital city,23,"8,944"
VIC major urban - capital city,23,"8,945"
VIC major urban - capital city,23,"8,946"
VIC major urban - capital city,23,"8,947"
VIC major urban - capital city,23,"8,948"
VIC major urban - capital city,23,"8,949"
VIC major urban - capital city,23,"8,950"
VIC major urban - capital city,23,"8,951"
VIC major urban - capital city,23,"8,952"
VIC major urban - capital city,23,"8,953"
VIC major urban - capital city,23,"8,954"
VIC major urban - capital city,23,"8,955"
VIC major urban - capital city,23,"8,956"
VIC major urban - capital city,23,"8,957"
VIC major urban - capital city,23,"8,958"
VIC major urban - capital city,23,"8,959"
VIC major urban - capital city,23,"8,960"
VIC major urban - capital city,23,"8,961"
VIC major urban - capital city,23,"8,962"
VIC major urban - capital city,23,"8,963"
VIC major urban - capital city,23,"8,964"
VIC major urban - capital city,23,"8,965"
VIC major urban - capital city,23,"8,966"
VIC major urban - capital city,23,"8,967"
VIC major urban - capital city,23,"8,968"
VIC major urban - capital city,23,"8,969"
VIC major urban - capital city,23,"8,970"
VIC major urban - capital city,23,"8,971"
VIC major urban - capital city,23,"8,972"
VIC major urban - capital city,23,"8,973"
VIC major urban - capital city,23,"8,974"
VIC major urban - capital city,23,"8,975"
VIC major urban - capital city,23,"8,976"
VIC major urban - capital city,23,"8,977"
VIC major urban - capital city,23,"8,978"
VIC major urban - capital city,23,"8,979"
VIC major urban - capital city,23,"8,980"
VIC major urban - capital city,23,"8,981"
VIC major urban - capital city,23,"8,982"
VIC major urban - capital city,23,"8,983"
VIC major urban - capital city,23,"8,984"
VIC major urban - capital city,23,"8,985"
VIC major urban - capital city,23,"8,986"
VIC major urban - capital city,23,"8,987"
VIC major urban - capital city,23,"8,988"
VIC major urban - capital city,23,"8,989"
VIC major urban - capital city,23,"8,990"
VIC major urban - capital city,23,"8,991"
VIC major urban - capital city,23,"8,992"
VIC major urban - capital city,23,"8,993"
VIC major urban - capital city,23,"8,994"
VIC major urban - capital city,23,"8,995"
VIC major urban - capital city,23,"8,996"
VIC major urban - capital city,23,"8,997"
VIC major urban - capital city,23,"8,998"
VIC major urban - capital city,23,"8,999"
VIC other urban,24,"3,214"
VIC other urban,24,"3,215"
VIC other urban,24,"3,216"
VIC other urban,24,"3,217"
VIC other urban,24,"3,218"
VIC other urban,24,"3,219"
VIC other urban,24,"3,220"
VIC other urban,24,"3,350"
VIC other urban,24,"3,355"
VIC other urban,24,"3,356"
VIC other urban,24,"3,357"
VIC other urban,24,"3,550"
VIC other urban,24,"3,555"
VIC other urban,24,"3,556"
VIC regional - high urbanisation,25,"3,226"
VIC regional - high urbanisation,25,"3,227"
VIC regional - high urbanisation,25,"3,250"
VIC regional - high urbanisation,25,"3,280"
VIC regional - high urbanisation,25,"3,337"
VIC regional - high urbanisation,25,"3,338"
VIC regional - high urbanisation,25,"3,340"
VIC regional - high urbanisation,25,"3,400"
VIC regional - high urbanisation,25,"3,429"
VIC regional - high urbanisation,25,"3,498"
VIC regional - high urbanisation,25,"3,500"
VIC regional - high urbanisation,25,"3,564"
VIC regional - high urbanisation,25,"3,565"
VIC regional - high urbanisation,25,"3,629"
VIC regional - high urbanisation,25,"3,630"
VIC regional - high urbanisation,25,"3,677"
VIC regional - high urbanisation,25,"3,690"
VIC regional - high urbanisation,25,"3,694"
VIC regional - high urbanisation,25,"3,810"
VIC regional - high urbanisation,25,"3,820"
VIC regional - high urbanisation,25,"3,825"
VIC regional - high urbanisation,25,"3,840"
VIC regional - high urbanisation,25,"3,844"
VIC regional - high urbanisation,25,"3,850"
VIC regional - high urbanisation,25,"3,875"
VIC regional - low urbanisation,26,"3,099"
VIC regional - low urbanisation,26,"3,212"
VIC regional - low urbanisation,26,"3,222"
VIC regional - low urbanisation,26,"3,224"
VIC regional - low urbanisation,26,"3,225"
VIC regional - low urbanisation,26,"3,228"
VIC regional - low urbanisation,26,"3,260"
VIC regional - low urbanisation,26,"3,300"
VIC regional - low urbanisation,26,"3,305"
VIC regional - low urbanisation,26,"3,377"
VIC regional - low urbanisation,26,"3,378"
VIC regional - low urbanisation,26,"3,380"
VIC regional - low urbanisation,26,"3,437"
VIC regional - low urbanisation,26,"3,442"
VIC regional - low urbanisation,26,"3,450"
VIC regional - low urbanisation,26,"3,460"
VIC regional - low urbanisation,26,"3,465"
VIC regional - low urbanisation,26,"3,579"
VIC regional - low urbanisation,26,"3,585"
VIC regional - low urbanisation,26,"3,620"
VIC regional - low urbanisation,26,"3,636"
VIC regional - low urbanisation,26,"3,637"
VIC regional - low urbanisation,26,"3,644"
VIC regional - low urbanisation,26,"3,660"
VIC regional - low urbanisation,26,"3,663"
VIC regional - low urbanisation,26,"3,672"
VIC regional - low urbanisation,26,"3,730"
VIC regional - low urbanisation,26,"3,756"
VIC regional - low urbanisation,26,"3,764"
VIC regional - low urbanisation,26,"3,777"
VIC regional - low urbanisation,26,"3,781"
VIC regional - low urbanisation,26,"3,782"
VIC regional - low urbanisation,26,"3,818"
VIC regional - low urbanisation,26,"3,842"
VIC regional - low urbanisation,26,"3,860"
VIC regional - low urbanisation,26,"3,909"
VIC regional - low urbanisation,26,"3,922"
VIC regional - low urbanisation,26,"3,950"
VIC regional - low urbanisation,26,"3,953"
VIC regional - low urbanisation,26,"3,995"
VIC regional - low urbanisation,26,"3,996"
VIC rural,27,"3,027"
VIC rural,27,"3,063"
VIC rural,27,"3,090"
VIC rural,27,"3,091"
VIC rural,27,"3,097"
VIC rural,27,"3,139"
VIC rural,27,"3,211"
VIC rural,27,"3,221"
VIC rural,27,"3,223"
VIC rural,27,"3,230"
VIC rural,27,"3,231"
VIC rural,27,"3,232"
VIC rural,27,"3,233"
VIC rural,27,"3,235"
VIC rural,27,"3,236"
VIC rural,27,"3,237"
VIC rural,27,"3,238"
VIC rural,27,"3,239"
VIC rural,27,"3,240"
VIC rural,27,"3,241"
VIC rural,27,"3,242"
VIC rural,27,"3,243"
VIC rural,27,"3,249"
VIC rural,27,"3,251"
VIC rural,27,"3,254"
VIC rural,27,"3,264"
VIC rural,27,"3,265"
VIC rural,27,"3,266"
VIC rural,27,"3,267"
VIC rural,27,"3,268"
VIC rural,27,"3,269"
VIC rural,27,"3,270"
VIC rural,27,"3,271"
VIC rural,27,"3,272"
VIC rural,27,"3,273"
VIC rural,27,"3,274"
VIC rural,27,"3,275"
VIC rural,27,"3,276"
VIC rural,27,"3,277"
VIC rural,27,"3,278"
VIC rural,27,"3,279"
VIC rural,27,"3,281"
VIC rural,27,"3,282"
VIC rural,27,"3,283"
VIC rural,27,"3,284"
VIC rural,27,"3,285"
VIC rural,27,"3,286"
VIC rural,27,"3,287"
VIC rural,27,"3,289"
VIC rural,27,"3,292"
VIC rural,27,"3,293"
VIC rural,27,"3,294"
VIC rural,27,"3,301"
VIC rural,27,"3,302"
VIC rural,27,"3,303"
VIC rural,27,"3,304"
VIC rural,27,"3,309"
VIC rural,27,"3,310"
VIC rural,27,"3,311"
VIC rural,27,"3,312"
VIC rural,27,"3,314"
VIC rural,27,"3,315"
VIC rural,27,"3,317"
VIC rural,27,"3,318"
VIC rural,27,"3,319"
VIC rural,27,"3,321"
VIC rural,27,"3,322"
VIC rural,27,"3,323"
VIC rural,27,"3,324"
VIC rural,27,"3,325"
VIC rural,27,"3,328"
VIC rural,27,"3,329"
VIC rural,27,"3,330"
VIC rural,27,"3,331"
VIC rural,27,"3,332"
VIC rural,27,"3,333"
VIC rural,27,"3,334"
VIC rural,27,"3,341"
VIC rural,27,"3,342"
VIC rural,27,"3,345"
VIC rural,27,"3,351"
VIC rural,27,"3,352"
VIC rural,27,"3,360"
VIC rural,27,"3,361"
VIC rural,27,"3,363"
VIC rural,27,"3,364"
VIC rural,27,"3,370"
VIC rural,27,"3,371"
VIC rural,27,"3,373"
VIC rural,27,"3,375"
VIC rural,27,"3,379"
VIC rural,27,"3,381"
VIC rural,27,"3,384"
VIC rural,27,"3,385"
VIC rural,27,"3,387"
VIC rural,27,"3,388"
VIC rural,27,"3,390"
VIC rural,27,"3,391"
VIC rural,27,"3,392"
VIC rural,27,"3,393"
VIC rural,27,"3,395"
VIC rural,27,"3,396"
VIC rural,27,"3,401"
VIC rural,27,"3,407"
VIC rural,27,"3,409"
VIC rural,27,"3,412"
VIC rural,27,"3,413"
VIC rural,27,"3,414"
VIC rural,27,"3,415"
VIC rural,27,"3,418"
VIC rural,27,"3,419"
VIC rural,27,"3,420"
VIC rural,27,"3,423"
VIC rural,27,"3,424"
VIC rural,27,"3,427"
VIC rural,27,"3,428"
VIC rural,27,"3,430"
VIC rural,27,"3,431"
VIC rural,27,"3,432"
VIC rural,27,"3,433"
VIC rural,27,"3,434"
VIC rural,27,"3,435"
VIC rural,27,"3,438"
VIC rural,27,"3,440"
VIC rural,27,"3,441"
VIC rural,27,"3,444"
VIC rural,27,"3,446"
VIC rural,27,"3,447"
VIC rural,27,"3,448"
VIC rural,27,"3,451"
VIC rural,27,"3,453"
VIC rural,27,"3,458"
VIC rural,27,"3,461"
VIC rural,27,"3,462"
VIC rural,27,"3,463"
VIC rural,27,"3,464"
VIC rural,27,"3,467"
VIC rural,27,"3,468"
VIC rural,27,"3,469"
VIC rural,27,"3,472"
VIC rural,27,"3,475"
VIC rural,27,"3,478"
VIC rural,27,"3,480"
VIC rural,27,"3,482"
VIC rural,27,"3,483"
VIC rural,27,"3,485"
VIC rural,27,"3,487"
VIC rural,27,"3,488"
VIC rural,27,"3,489"
VIC rural,27,"3,490"
VIC rural,27,"3,491"
VIC rural,27,"3,494"
VIC rural,27,"3,496"
VIC rural,27,"3,501"
VIC rural,27,"3,505"
VIC rural,27,"3,506"
VIC rural,27,"3,507"
VIC rural,27,"3,509"
VIC rural,27,"3,512"
VIC rural,27,"3,515"
VIC rural,27,"3,516"
VIC rural,27,"3,517"
VIC rural,27,"3,518"
VIC rural,27,"3,520"
VIC rural,27,"3,521"
VIC rural,27,"3,522"
VIC rural,27,"3,523"
VIC rural,27,"3,525"
VIC rural,27,"3,527"
VIC rural,27,"3,529"
VIC rural,27,"3,530"
VIC rural,27,"3,531"
VIC rural,27,"3,533"
VIC rural,27,"3,537"
VIC rural,27,"3,540"
VIC rural,27,"3,542"
VIC rural,27,"3,544"
VIC rural,27,"3,546"
VIC rural,27,"3,549"
VIC rural,27,"3,551"
VIC rural,27,"3,557"
VIC rural,27,"3,558"
VIC rural,27,"3,559"
VIC rural,27,"3,561"
VIC rural,27,"3,562"
VIC rural,27,"3,563"
VIC rural,27,"3,566"
VIC rural,27,"3,567"
VIC rural,27,"3,568"
VIC rural,27,"3,570"
VIC rural,27,"3,571"
VIC rural,27,"3,572"
VIC rural,27,"3,573"
VIC rural,27,"3,575"
VIC rural,27,"3,576"
VIC rural,27,"3,580"
VIC rural,27,"3,581"
VIC rural,27,"3,583"
VIC rural,27,"3,584"
VIC rural,27,"3,586"
VIC rural,27,"3,588"
VIC rural,27,"3,589"
VIC rural,27,"3,590"
VIC rural,27,"3,591"
VIC rural,27,"3,594"
VIC rural,27,"3,595"
VIC rural,27,"3,596"
VIC rural,27,"3,597"
VIC rural,27,"3,599"
VIC rural,27,"3,607"
VIC rural,27,"3,608"
VIC rural,27,"3,610"
VIC rural,27,"3,612"
VIC rural,27,"3,614"
VIC rural,27,"3,616"
VIC rural,27,"3,617"
VIC rural,27,"3,618"
VIC rural,27,"3,621"
VIC rural,27,"3,622"
VIC rural,27,"3,623"
VIC rural,27,"3,624"
VIC rural,27,"3,631"
VIC rural,27,"3,633"
VIC rural,27,"3,634"
VIC rural,27,"3,635"
VIC rural,27,"3,638"
VIC rural,27,"3,639"
VIC rural,27,"3,640"
VIC rural,27,"3,641"
VIC rural,27,"3,646"
VIC rural,27,"3,649"
VIC rural,27,"3,658"
VIC rural,27,"3,659"
VIC rural,27,"3,664"
VIC rural,27,"3,665"
VIC rural,27,"3,666"
VIC rural,27,"3,669"
VIC rural,27,"3,670"
VIC rural,27,"3,673"
VIC rural,27,"3,675"
VIC rural,27,"3,678"
VIC rural,27,"3,682"
VIC rural,27,"3,683"
VIC rural,27,"3,685"
VIC rural,27,"3,687"
VIC rural,27,"3,688"
VIC rural,27,"3,691"
VIC rural,27,"3,695"
VIC rural,27,"3,697"
VIC rural,27,"3,698"
VIC rural,27,"3,699"
VIC rural,27,"3,700"
VIC rural,27,"3,701"
VIC rural,27,"3,704"
VIC rural,27,"3,705"
VIC rural,27,"3,707"
VIC rural,27,"3,708"
VIC rural,27,"3,709"
VIC rural,27,"3,711"
VIC rural,27,"3,712"
VIC rural,27,"3,713"
VIC rural,27,"3,714"
VIC rural,27,"3,715"
VIC rural,27,"3,717"
VIC rural,27,"3,718"
VIC rural,27,"3,719"
VIC rural,27,"3,720"
VIC rural,27,"3,722"
VIC rural,27,"3,723"
VIC rural,27,"3,725"
VIC rural,27,"3,726"
VIC rural,27,"3,727"
VIC rural,27,"3,728"
VIC rural,27,"3,732"
VIC rural,27,"3,733"
VIC rural,27,"3,735"
VIC rural,27,"3,737"
VIC rural,27,"3,738"
VIC rural,27,"3,739"
VIC rural,27,"3,740"
VIC rural,27,"3,741"
VIC rural,27,"3,744"
VIC rural,27,"3,746"
VIC rural,27,"3,747"
VIC rural,27,"3,749"
VIC rural,27,"3,750"
VIC rural,27,"3,751"
VIC rural,27,"3,753"
VIC rural,27,"3,754"
VIC rural,27,"3,755"
VIC rural,27,"3,757"
VIC rural,27,"3,758"
VIC rural,27,"3,759"
VIC rural,27,"3,760"
VIC rural,27,"3,761"
VIC rural,27,"3,762"
VIC rural,27,"3,763"
VIC rural,27,"3,770"
VIC rural,27,"3,775"
VIC rural,27,"3,778"
VIC rural,27,"3,779"
VIC rural,27,"3,783"
VIC rural,27,"3,795"
VIC rural,27,"3,797"
VIC rural,27,"3,799"
VIC rural,27,"3,800"
VIC rural,27,"3,808"
VIC rural,27,"3,809"
VIC rural,27,"3,812"
VIC rural,27,"3,813"
VIC rural,27,"3,814"
VIC rural,27,"3,815"
VIC rural,27,"3,816"
VIC rural,27,"3,821"
VIC rural,27,"3,822"
VIC rural,27,"3,823"
VIC rural,27,"3,824"
VIC rural,27,"3,831"
VIC rural,27,"3,833"
VIC rural,27,"3,835"
VIC rural,27,"3,847"
VIC rural,27,"3,851"
VIC rural,27,"3,852"
VIC rural,27,"3,854"
VIC rural,27,"3,856"
VIC rural,27,"3,857"
VIC rural,27,"3,858"
VIC rural,27,"3,859"
VIC rural,27,"3,862"
VIC rural,27,"3,864"
VIC rural,27,"3,865"
VIC rural,27,"3,869"
VIC rural,27,"3,870"
VIC rural,27,"3,871"
VIC rural,27,"3,873"
VIC rural,27,"3,874"
VIC rural,27,"3,878"
VIC rural,27,"3,880"
VIC rural,27,"3,882"
VIC rural,27,"3,885"
VIC rural,27,"3,886"
VIC rural,27,"3,887"
VIC rural,27,"3,888"
VIC rural,27,"3,889"
VIC rural,27,"3,890"
VIC rural,27,"3,891"
VIC rural,27,"3,892"
VIC rural,27,"3,893"
VIC rural,27,"3,895"
VIC rural,27,"3,896"
VIC rural,27,"3,898"
VIC rural,27,"3,900"
VIC rural,27,"3,902"
VIC rural,27,"3,903"
VIC rural,27,"3,904"
VIC rural,27,"3,913"
VIC rural,27,"3,916"
VIC rural,27,"3,921"
VIC rural,27,"3,923"
VIC rural,27,"3,925"
VIC rural,27,"3,928"
VIC rural,27,"3,929"
VIC rural,27,"3,933"
VIC rural,27,"3,937"
VIC rural,27,"3,945"
VIC rural,27,"3,946"
VIC rural,27,"3,951"
VIC rural,27,"3,954"
VIC rural,27,"3,956"
VIC rural,27,"3,957"
VIC rural,27,"3,958"
VIC rural,27,"3,959"
VIC rural,27,"3,960"
VIC rural,27,"3,962"
VIC rural,27,"3,964"
VIC rural,27,"3,965"
VIC rural,27,"3,966"
VIC rural,27,"3,967"
VIC rural,27,"3,971"
VIC rural,27,"3,978"
VIC rural,27,"3,979"
VIC rural,27,"3,980"
VIC rural,27,"3,981"
VIC rural,27,"3,984"
VIC rural,27,"3,987"
VIC rural,27,"3,988"
VIC rural,27,"3,990"
VIC rural,27,"3,991"
VIC rural,27,"3,992"
WA major urban - capital city,28,"6,000"
WA major urban - capital city,28,"6,001"
WA major urban - capital city,28,"6,002"
WA major urban - capital city,28,"6,003"
WA major urban - capital city,28,"6,004"
WA major urban - capital city,28,"6,005"
WA major urban - capital city,28,"6,006"
WA major urban - capital city,28,"6,007"
WA major urban - capital city,28,"6,008"
WA major urban - capital city,28,"6,009"
WA major urban - capital city,28,"6,010"
WA major urban - capital city,28,"6,011"
WA major urban - capital city,28,"6,012"
WA major urban - capital city,28,"6,013"
WA major urban - capital city,28,"6,014"
WA major urban - capital city,28,"6,015"
WA major urban - capital city,28,"6,016"
WA major urban - capital city,28,"6,017"
WA major urban - capital city,28,"6,018"
WA major urban - capital city,28,"6,019"
WA major urban - capital city,28,"6,020"
WA major urban - capital city,28,"6,021"
WA major urban - capital city,28,"6,022"
WA major urban - capital city,28,"6,023"
WA major urban - capital city,28,"6,024"
WA major urban - capital city,28,"6,025"
WA major urban - capital city,28,"6,026"
WA major urban - capital city,28,"6,027"
WA major urban - capital city,28,"6,028"
WA major urban - capital city,28,"6,029"
WA major urban - capital city,28,"6,030"
WA major urban - capital city,28,"6,031"
WA major urban - capital city,28,"6,039"
WA major urban - capital city,28,"6,040"
WA major urban - capital city,28,"6,045"
WA major urban - capital city,28,"6,046"
WA major urban - capital city,28,"6,047"
WA major urban - capital city,28,"6,048"
WA major urban - capital city,28,"6,049"
WA major urban - capital city,28,"6,050"
WA major urban - capital city,28,"6,051"
WA major urban - capital city,28,"6,052"
WA major urban - capital city,28,"6,053"
WA major urban - capital city,28,"6,054"
WA major urban - capital city,28,"6,055"
WA major urban - capital city,28,"6,056"
WA major urban - capital city,28,"6,057"
WA major urban - capital city,28,"6,058"
WA major urban - capital city,28,"6,059"
WA major urban - capital city,28,"6,060"
WA major urban - capital city,28,"6,061"
WA major urban - capital city,28,"6,062"
WA major urban - capital city,28,"6,063"
WA major urban - capital city,28,"6,064"
WA major urban - capital city,28,"6,065"
WA major urban - capital city,28,"6,066"
WA major urban - capital city,28,"6,070"
WA major urban - capital city,28,"6,071"
WA major urban - capital city,28,"6,075"
WA major urban - capital city,28,"6,076"
WA major urban - capital city,28,"6,077"
WA major urban - capital city,28,"6,078"
WA major urban - capital city,28,"6,079"
WA major urban - capital city,28,"6,080"
WA major urban - capital city,28,"6,085"
WA major urban - capital city,28,"6,086"
WA major urban - capital city,28,"6,087"
WA major urban - capital city,28,"6,088"
WA major urban - capital city,28,"6,089"
WA major urban - capital city,28,"6,091"
WA major urban - capital city,28,"6,092"
WA major urban - capital city,28,"6,093"
WA major urban - capital city,28,"6,094"
WA major urban - capital city,28,"6,095"
WA major urban - capital city,28,"6,096"
WA major urban - capital city,28,"6,097"
WA major urban - capital city,28,"6,098"
WA major urban - capital city,28,"6,099"
WA major urban - capital city,28,"6,100"
WA major urban - capital city,28,"6,101"
WA major urban - capital city,28,"6,102"
WA major urban - capital city,28,"6,103"
WA major urban - capital city,28,"6,104"
WA major urban - capital city,28,"6,105"
WA major urban - capital city,28,"6,106"
WA major urban - capital city,28,"6,107"
WA major urban - capital city,28,"6,108"
WA major urban - capital city,28,"6,109"
WA major urban - capital city,28,"6,110"
WA major urban - capital city,28,"6,111"
WA major urban - capital city,28,"6,112"
WA major urban - capital city,28,"6,113"
WA major urban - capital city,28,"6,114"
WA major urban - capital city,28,"6,115"
WA major urban - capital city,28,"6,116"
WA major urban - capital city,28,"6,117"
WA major urban - capital city,28,"6,118"
WA major urban - capital city,28,"6,119"
WA major urban - capital city,28,"6,120"
WA major urban - capital city,28,"6,127"
WA major urban - capital city,28,"6,128"
WA major urban - capital city,28,"6,129"
WA major urban - capital city,28,"6,130"
WA major urban - capital city,28,"6,131"
WA major urban - capital city,28,"6,132"
WA major urban - capital city,28,"6,133"
WA major urban - capital city,28,"6,134"
WA major urban - capital city,28,"6,135"
WA major urban - capital city,28,"6,136"
WA major urban - capital city,28,"6,137"
WA major urban - capital city,28,"6,138"
WA major urban - capital city,28,"6,139"
WA major urban - capital city,28,"6,140"
WA major urban - capital city,28,"6,141"
WA major urban - capital city,28,"6,142"
WA major urban - capital city,28,"6,143"
WA major urban - capital city,28,"6,144"
WA major urban - capital city,28,"6,145"
WA major urban - capital city,28,"6,146"
WA major urban - capital city,28,"6,147"
WA major urban - capital city,28,"6,148"
WA major urban - capital city,28,"6,149"
WA major urban - capital city,28,"6,150"
WA major urban - capital city,28,"6,151"
WA major urban - capital city,28,"6,152"
WA major urban - capital city,28,"6,153"
WA major urban - capital city,28,"6,154"
WA major urban - capital city,28,"6,155"
WA major urban - capital city,28,"6,156"
WA major urban - capital city,28,"6,157"
WA major urban - capital city,28,"6,158"
WA major urban - capital city,28,"6,159"
WA major urban - capital city,28,"6,160"
WA major urban - capital city,28,"6,162"
WA major urban - capital city,28,"6,163"
WA major urban - capital city,28,"6,164"
WA major urban - capital city,28,"6,166"
WA major urban - capital city,28,"6,177"
WA major urban - capital city,28,"6,178"
WA major urban - capital city,28,"6,179"
WA major urban - capital city,28,"6,180"
WA major urban - capital city,28,"6,181"
WA major urban - capital city,28,"6,182"
WA major urban - capital city,28,"6,183"
WA major urban - capital city,28,"6,184"
WA major urban - capital city,28,"6,185"
WA major urban - capital city,28,"6,186"
WA major urban - capital city,28,"6,187"
WA major urban - capital city,28,"6,188"
WA major urban - capital city,28,"6,189"
WA major urban - capital city,28,"6,190"
WA major urban - capital city,28,"6,191"
WA major urban - capital city,28,"6,192"
WA major urban - capital city,28,"6,193"
WA major urban - capital city,28,"6,194"
WA major urban - capital city,28,"6,195"
WA major urban - capital city,28,"6,196"
WA major urban - capital city,28,"6,197"
WA major urban - capital city,28,"6,198"
WA major urban - capital city,28,"6,199"
WA major urban - capital city,28,"6,200"
WA major urban - capital city,28,"6,201"
WA major urban - capital city,28,"6,202"
WA major urban - capital city,28,"6,203"
WA major urban - capital city,28,"6,204"
WA major urban - capital city,28,"6,205"
WA major urban - capital city,28,"6,206"
WA major urban - capital city,28,"6,209"
WA major urban - capital city,28,"6,211"
WA major urban - capital city,28,"6,212"
WA major urban - capital city,28,"6,216"
WA major urban - capital city,28,"6,217"
WA major urban - capital city,28,"6,219"
WA major urban - capital city,28,"6,222"
WA major urban - capital city,28,"6,231"
WA major urban - capital city,28,"6,234"
WA major urban - capital city,28,"6,235"
WA major urban - capital city,28,"6,238"
WA major urban - capital city,28,"6,241"
WA major urban - capital city,28,"6,242"
WA major urban - capital city,28,"6,245"
WA major urban - capital city,28,"6,246"
WA major urban - capital city,28,"6,247"
WA major urban - capital city,28,"6,248"
WA major urban - capital city,28,"6,249"
WA major urban - capital city,28,"6,250"
WA major urban - capital city,28,"6,257"
WA major urban - capital city,28,"6,259"
WA major urban - capital city,28,"6,261"
WA major urban - capital city,28,"6,263"
WA major urban - capital city,28,"6,264"
WA major urban - capital city,28,"6,265"
WA major urban - capital city,28,"6,266"
WA major urban - capital city,28,"6,267"
WA major urban - capital city,28,"6,268"
WA major urban - capital city,28,"6,269"
WA major urban - capital city,28,"6,270"
WA major urban - capital city,28,"6,272"
WA major urban - capital city,28,"6,273"
WA major urban - capital city,28,"6,274"
WA major urban - capital city,28,"6,276"
WA major urban - capital city,28,"6,277"
WA major urban - capital city,28,"6,278"
WA major urban - capital city,28,"6,279"
WA major urban - capital city,28,"6,283"
WA major urban - capital city,28,"6,287"
WA major urban - capital city,28,"6,289"
WA major urban - capital city,28,"6,291"
WA major urban - capital city,28,"6,292"
WA major urban - capital city,28,"6,293"
WA major urban - capital city,28,"6,294"
WA major urban - capital city,28,"6,295"
WA major urban - capital city,28,"6,296"
WA major urban - capital city,28,"6,297"
WA major urban - capital city,28,"6,298"
WA major urban - capital city,28,"6,299"
WA major urban - capital city,28,"6,300"
WA major urban - capital city,28,"6,301"
WA major urban - capital city,28,"6,303"
WA major urban - capital city,28,"6,305"
WA major urban - capital city,28,"6,307"
WA major urban - capital city,28,"6,310"
WA major urban - capital city,28,"6,314"
WA major urban - capital city,28,"6,319"
WA major urban - capital city,28,"6,325"
WA major urban - capital city,28,"6,329"
WA major urban - capital city,28,"6,331"
WA major urban - capital city,28,"6,332"
WA major urban - capital city,28,"6,334"
WA major urban - capital city,28,"6,339"
WA major urban - capital city,28,"6,340"
WA major urban - capital city,28,"6,342"
WA major urban - capital city,28,"6,344"
WA major urban - capital city,28,"6,345"
WA major urban - capital city,28,"6,347"
WA major urban - capital city,28,"6,349"
WA major urban - capital city,28,"6,354"
WA major urban - capital city,28,"6,360"
WA major urban - capital city,28,"6,362"
WA major urban - capital city,28,"6,364"
WA major urban - capital city,28,"6,366"
WA major urban - capital city,28,"6,371"
WA major urban - capital city,28,"6,374"
WA major urban - capital city,28,"6,376"
WA major urban - capital city,28,"6,377"
WA major urban - capital city,28,"6,378"
WA major urban - capital city,28,"6,379"
WA major urban - capital city,28,"6,380"
WA major urban - capital city,28,"6,381"
WA major urban - capital city,28,"6,382"
WA major urban - capital city,28,"6,387"
WA major urban - capital city,28,"6,388"
WA major urban - capital city,28,"6,389"
WA major urban - capital city,28,"6,399"
WA major urban - capital city,28,"6,400"
WA major urban - capital city,28,"6,402"
WA major urban - capital city,28,"6,404"
WA major urban - capital city,28,"6,406"
WA major urban - capital city,28,"6,408"
WA major urban - capital city,28,"6,416"
WA major urban - capital city,28,"6,417"
WA major urban - capital city,28,"6,433"
WA major urban - capital city,28,"6,439"
WA major urban - capital city,28,"6,441"
WA major urban - capital city,28,"6,444"
WA major urban - capital city,28,"6,449"
WA major urban - capital city,28,"6,451"
WA major urban - capital city,28,"6,453"
WA major urban - capital city,28,"6,454"
WA major urban - capital city,28,"6,455"
WA major urban - capital city,28,"6,456"
WA major urban - capital city,28,"6,457"
WA major urban - capital city,28,"6,458"
WA major urban - capital city,28,"6,459"
WA major urban - capital city,28,"6,464"
WA major urban - capital city,28,"6,469"
WA major urban - capital city,28,"6,471"
WA major urban - capital city,28,"6,474"
WA major urban - capital city,28,"6,478"
WA major urban - capital city,28,"6,481"
WA major urban - capital city,28,"6,482"
WA major urban - capital city,28,"6,483"
WA major urban - capital city,28,"6,486"
WA major urban - capital city,28,"6,491"
WA major urban - capital city,28,"6,492"
WA major urban - capital city,28,"6,493"
WA major urban - capital city,28,"6,494"
WA major urban - capital city,28,"6,495"
WA major urban - capital city,28,"6,496"
WA major urban - capital city,28,"6,497"
WA major urban - capital city,28,"6,498"
WA major urban - capital city,28,"6,499"
WA major urban - capital city,28,"6,500"
WA major urban - capital city,28,"6,508"
WA major urban - capital city,28,"6,520"
